id,locatie_gegevens_cc,zenddatum__c,status,cust_id,invoicing_f_code_initialized_confirmed,cust_id_business_held_confirmed,ontvangstdatum,aanmaakdatum,locatie_gegevens_continent,vehicle_id,invoicing_f_code_paid_date_confirmed,z_list_price,wgtKg_123X,dimension_package_for_shipment,driver_id,invoicing_f_code_createddate_confirmed,invoicing_f_code_status,shipment_type_id,invoicing_f_code_initialized_unconfirmed,cust_id_business_held_hetoudesysteem
210,AU,1688601600000,Delivered,12593,5242,373,1688774400000,1686182400000,Australia,aba-dp76b-glfjl0,1686700800000,41.16,20 58,43 x 49 x 121,C1-yd5vmtol8ngh,1686268800000,Paid,2,5242.0,0-1qsht
108,DE,1677974400000,Delivered,21299,5140,70,1678320000000,1676937600000,Europe,cad-fblgd-9fwap5,1677283200000,77.48,38 74,43 x 6 x 139,C1-hiqyf1c01jti,1676937600000,Paid,2,5140.0,3-8iayc
882,DE,1698624000000,Delivered,38732,5914,689,1698624000000,1696809600000,Europe,ccc-u7m4j-xdemc4,1697068800000,93.88,46 94,43 x 8 x 111,A1-eixkpln3woad,1696809600000,Paid,2,5914.0,8-1fyn4
934,GB,1698364800000,Delivered,67269,5966,413,1698451200000,1695686400000,Europe,cad-ntnhz-kuznqt,1696032000000,56.52,28 26,44 x 10 x 119,C1-fkbonrztz7b1,1695772800000,Paid,2,5966.0,7-ktind
650,AU,1679443200000,Delivered,73458,5682,733,1679875200000,1678147200000,Australia,cad-hfcgm-3nxsqe,1678320000000,71.6,35 8,44 x 10 x 130,A1-nlprebisxlor,1678233600000,Paid,2,5682.0,6-v9kia
818,CA,1698019200000,Delivered,58673,5850,886,1698451200000,1697587200000,North America,cbc-daqto-px3npx,-9223372036855,92.36,46 18,44 x 15 x 114,A1-nlprebisxlor,1697673600000,Pending,2,5850.0,0-l78jn
754,GB,1673308800000,Delivered,58654,5786,918,1673308800000,1672790400000,Europe,cad-mrknz-0r6v7l,1673308800000,134.56,33 64,44 x 18 x 120,C1-bqvwg7ogabwg,1672790400000,Paid,1,5786.0,4-g8cwj
761,GB,1691366400000,Delivered,57931,5793,687,1691798400000,1689897600000,Europe,ccc-uvaqf-uvfrlv,1690243200000,68.8,34 4,44 x 19 x 57,A1-4mkqxbm6zywt,1689897600000,Paid,2,5793.0,5-lxsc8
111,FR,1683763200000,Delivered,80864,5143,25,1683936000000,1682640000000,Europe,cdc-xrmll-kbojos,1682899200000,61.1,30 55,44 x 25 x 147,C1-yd5vmtol8ngh,1682640000000,Paid,2,5143.0,6-czind
529,GB,1690156800000,Delivered,71313,5561,570,1690156800000,1689811200000,Europe,ccc-ni5gk-uix1pz,1689897600000,188.28,47 07,44 x 29 x 134,B1-bszoikzohcj5,1689811200000,Paid,1,5561.0,6-uxu5t
132,AU,1681516800000,Delivered,79650,5164,658,1681516800000,1681257600000,Australia,cdc-iof3b-a5xigu,1681862400000,54.72,13 68,44 x 35 x 131,C1-8rkv7u4z0qhg,1681257600000,Paid,1,5164.0,6-mmoly
585,FR,1695772800000,Delivered,63453,5617,224,1695859200000,1694736000000,Europe,cad-b01wn-ptbhum,1695081600000,89.92,44 96,44 x 38 x 102,C1-lizqqs1pyect,1694822400000,Paid,2,5617.0,5-ychwg
956,DE,1685664000000,Delivered,45668,5988,380,1685750400000,1685491200000,Europe,ccc-9adkq-ylpooc,1685836800000,60.72,15 18,44 x 38 x 60,C1-xhs30xusw3qe,1685491200000,Paid,1,5988.0,5-7blzs
267,AU,1683504000000,Delivered,40482,5299,477,1683590400000,1683158400000,Australia,cbc-ggvc1-fhqqcg,1683331200000,148.24,37 06,44 x 48 x 134,A1-jp55gcsbrajt,1683244800000,Paid,1,5299.0,2-hqa3z
742,AU,1691625600000,Delivered,67629,5774,501,1691712000000,1691366400000,Australia,ccc-u7m4j-xdemc4,1691712000000,126.8,31 7,44 x 5 x 117,C1-aplq2jichpem,1691452800000,Paid,1,5774.0,8-5otnw
77,FR,1680480000000,Delivered,72079,5109,71,1680566400000,1679616000000,Europe,ccc-zpxyy-x2lsdf,1679702400000,49.1,24 55,44 x 5 x 54,B1-wxwbz7umlgps,1679616000000,Paid,2,5109.0,4-kabsk
304,AU,1693267200000,Delivered,20881,5336,763,1693440000000,1690675200000,Australia,cad-b01wn-ptbhum,1691020800000,38.04,19 02,44 x 5 x 87,C1-qhp3tte5dphq,1690761600000,Paid,2,5336.0,3-b3hwv
801,CA,1689724800000,Delivered,68390,5833,624,1689897600000,1689552000000,North America,cdc-61cd8-c7fbms,1689897600000,168.48,42 12,44 x 50 x 139,B1-t1chme33fr3z,1689638400000,Paid,1,5833.0,3-91oyq
545,DE,1697760000000,Delivered,91773,5577,556,1697846400000,1697414400000,Europe,cdc-ke1bi-nktpyr,1697587200000,144.08,36 02,44 x 6 x 63,B1-uqap0thbm8kq,1697500800000,Paid,1,5577.0,2-f03vz
437,AU,1674086400000,Delivered,91551,5469,503,1674086400000,1673740800000,Australia,aba-owho8-iquft2,1674172800000,51.92,12 98,44 x 6 x 70,B1-kxfrpybslkob,1673827200000,Paid,1,5469.0,9-erk5t
961,CA,1684800000000,Delivered,30383,5993,731,1684800000000,1684281600000,North America,ccc-ikmq4-nzdfov,1684281600000,41.32,10 33,45 x 10 x 82,B1-bszoikzohcj5,1684281600000,Paid,1,5993.0,7-mp1jb
990,GB,1678492800000,Delivered,96844,6022,193,1678579200000,1677888000000,Europe,cbc-ke7dm-3myvkk,1678320000000,106.84,26 71,45 x 12 x 86,B1-or1wyejvqlge,1677974400000,Paid,1,6022.0,6-ci0hi
594,JP,1681948800000,Delivered,35960,5626,224,1682208000000,1681516800000,Asia,ccc-9adkq-ylpooc,1682035200000,83.14,41 57,45 x 13 x 109,B1-wjpqfe6aph9u,1681603200000,Paid,2,5626.0,5-ychwg
220,JP,1685318400000,Delivered,80784,5252,230,1685491200000,1683763200000,Asia,cdc-y2qdy-jfxptn,1683763200000,27.94,13 97,45 x 14 x 112,B1-uqap0thbm8kq,1683763200000,Paid,2,5252.0,4-9mcxl
835,US,1695254400000,Delivered,80864,5867,577,1695600000000,1693958400000,North America,cdc-nylxt-saarbr,1694476800000,51.8,25 9,45 x 19 x 90,B1-x8pki1i9dcc2,1694044800000,Paid,2,5867.0,9-zedrt
161,GB,1678492800000,Delivered,58920,5193,708,1678579200000,1678233600000,Europe,cad-b5e9q-wug0w3,1678665600000,40.44,10 11,45 x 21 x 119,A1-82i7kliwpfvr,1678320000000,Paid,1,5193.0,2-jqfbk
335,DE,1692662400000,Delivered,68147,5367,378,1692662400000,1692489600000,Europe,aba-ljm1o-7wn0vi,1692662400000,29.68,7 42,45 x 23 x 145,A1-fbazprbgr4hd,1692576000000,Paid,1,5367.0,4-gvje0
76,GB,1681776000000,Delivered,81404,5108,61,1682208000000,1679961600000,Europe,cdc-hkw0v-czyoy6,1680566400000,52.3,26 15,45 x 24 x 106,A1-jp55gcsbrajt,1680048000000,Paid,2,5108.0,4-xcfej
79,CA,1696896000000,Delivered,47903,5111,870,1697068800000,1696377600000,North America,ccc-q6asx-irlqzw,1696464000000,77.36,19 34,45 x 25 x 112,B1-wjpqfe6aph9u,1696377600000,Paid,1,5111.0,9-nwko0
200,IN,1686873600000,Delivered,55651,5232,220,1687046400000,1685318400000,Asia,ccc-lbfyf-e6nq1j,1685750400000,43.2,21 6,45 x 30 x 129,C1-8rkv7u4z0qhg,1685318400000,Paid,2,5232.0,1-dlsnv
862,IN,1686268800000,Delivered,83110,5894,320,1686441600000,1685836800000,Asia,ccc-uvaqf-uvfrlv,1686268800000,85.68,21 42,45 x 35 x 143,B1-kxfrpybslkob,1685923200000,Paid,1,5894.0,5-hlo3l
478,CA,1691452800000,Delivered,49558,5510,727,1691798400000,1688688000000,North America,aba-vkm9k-fp2zdn,1688860800000,96.8,48 4,45 x 35 x 64,B1-wjpqfe6aph9u,1688774400000,Paid,2,5510.0,0-tgtgz
525,US,1694476800000,Delivered,41414,5557,707,1694822400000,1692748800000,North America,aba-oyamv-yo30cb,1693440000000,19.7,9 85,45 x 36 x 116,B1-wjpqfe6aph9u,1692835200000,Paid,2,5557.0,7-1ncz0
277,IN,1687910400000,Delivered,32793,5309,53,1687910400000,1687564800000,Asia,cdc-hepvx-1dw664,1687564800000,75.56,18 89,45 x 39 x 53,C1-xhs30xusw3qe,1687564800000,Paid,1,5309.0,0-l8egh
686,DE,1692144000000,Delivered,92927,5718,955,1692489600000,1690848000000,Europe,ccc-hlsyv-egbsja,1690934400000,22.84,11 42,45 x 40 x 148,C1-tk3ygetsueuf,1690934400000,Paid,2,5718.0,6-tq5ea
141,FR,1681171200000,Delivered,61583,5173,575,1681516800000,1679097600000,Europe,cbc-p6b9d-4lj4tq,1679443200000,3.46,1 73,45 x 43 x 86,B1-xcezp1y8nv62,1679097600000,Paid,2,5173.0,1-4jype
648,CA,1698019200000,Delivered,88247,5680,256,1698105600000,1697414400000,North America,ccc-9hp94-lw1sej,1697932800000,91.36,22 84,45 x 44 x 101,A1-5kviciks6iea,1697500800000,Paid,1,5680.0,6-g0gzw
733,GB,1692489600000,Delivered,74706,5765,729,1692835200000,1690156800000,Europe,ccc-kdezt-v1ccmx,1690588800000,6.08,3 04,45 x 46 x 62,A1-ovsgpq4lbpmg,1690156800000,Paid,2,5765.0,4-mcvjp
366,DE,1694563200000,Delivered,89463,5398,135,1694649600000,1694044800000,Europe,cbc-vupb9-nmwqql,1694131200000,175.12,43 78,45 x 46 x 71,B1-dsgyraz6fkj7,1694044800000,Paid,1,5398.0,8-h3opx
493,DE,1686614400000,Delivered,32793,5525,729,1686700800000,1686441600000,Europe,cdc-m2bjz-95lkbp,1686787200000,29.32,7 33,45 x 48 x 92,C1-qhp3tte5dphq,1686441600000,Paid,1,5525.0,4-mcvjp
185,US,1691539200000,Delivered,46552,5217,729,1691625600000,1691193600000,North America,cbc-fwgfj-l2mtjv,1691625600000,152.48,38 12,45 x 50 x 108,C1-cpbugpokl9v7,1691280000000,Paid,1,5217.0,4-mcvjp
993,AU,1694822400000,Delivered,52811,6025,826,1694995200000,1694304000000,Australia,ccc-tdiw5-wgfn9f,1694649600000,157.04,39 26,45 x 6 x 65,A1-h1mlz5zxzttx,1694304000000,Paid,1,6025.0,8-kjxik
804,DE,1678060800000,Delivered,45311,5836,202,1678406400000,1677024000000,Europe,ccc-ckf2u-pwb8gp,1677456000000,4.1,2 05,45 x 7 x 124,C1-aplq2jichpem,1677110400000,Paid,2,5836.0,3-tros8
532,JP,1683504000000,Delivered,95517,5564,5,1683763200000,1682294400000,Asia,aba-oyamv-yo30cb,1682294400000,47.38,23 69,46 x 10 x 115,C1-aplq2jichpem,1682294400000,Paid,2,5564.0,6-pnf83
418,US,1686700800000,Delivered,88851,5450,504,1686873600000,1685750400000,North America,cad-mxtis-wl55el,1685836800000,80.88,40 44,46 x 12 x 99,C1-aplq2jichpem,1685750400000,Paid,2,5450.0,2-ocuto
473,AU,1675382400000,Delivered,20881,5505,469,1675555200000,1673913600000,Australia,cad-tiufw-t7xaby,1674432000000,58.08,29 04,46 x 17 x 73,B1-es7kj5egs4m4,1674000000000,Paid,2,5505.0,5-8ozkm
986,US,1678060800000,Delivered,96720,6018,803,1678406400000,1676073600000,North America,ccc-ckf2u-pwb8gp,1676764800000,11.36,5 68,46 x 20 x 76,B1-wjunhi3uz4xa,1676160000000,Paid,2,6018.0,5-ocye0
952,AU,1691625600000,Delivered,26340,5984,107,1692057600000,1690243200000,Australia,cad-pmybe-uluxnd,1690329600000,16.38,8 19,46 x 21 x 105,B1-bszoikzohcj5,1690329600000,Paid,2,5984.0,0-m2k9o
833,JP,1679097600000,Delivered,59030,5865,230,1679529600000,1678752000000,Asia,aba-lnaex-dgo3ao,1679443200000,26.68,13 34,46 x 21 x 70,C1-vfd2z4smswkf,1678838400000,Paid,2,5865.0,4-9mcxl
207,JP,1676246400000,Delivered,38963,5239,752,1676592000000,1675987200000,Asia,cad-j0oco-f4a1eb,1676160000000,99.9,49 95,46 x 22 x 141,C1-tsvhxparqaho,1675987200000,Paid,2,5239.0,7-j3tw1
296,GB,1687910400000,Delivered,70231,5328,650,1687910400000,1687737600000,Europe,cad-pmybe-uluxnd,1688342400000,66.36,16 59,46 x 22 x 143,A1-eixkpln3woad,1687824000000,Paid,1,5328.0,4-ha8a4
646,US,1694044800000,Delivered,17370,5678,70,1694044800000,1693872000000,North America,aba-ljm1o-7wn0vi,1694476800000,40.36,10 09,46 x 22 x 60,A1-jp55gcsbrajt,1693872000000,Paid,1,5678.0,3-8iayc
345,DE,1685491200000,Delivered,12772,5377,364,1685491200000,1685145600000,Europe,cdc-wku6n-xlyaot,1685232000000,40.44,10 11,46 x 22 x 63,A1-djkcxo0nxect,1685145600000,Paid,1,5377.0,6-n1rzv
667,CA,1689120000000,Delivered,37915,5699,39,1689292800000,1687046400000,North America,ccc-fzhed-ypi3u2,1687132800000,58.3,29 15,46 x 22 x 84,C1-tk3ygetsueuf,1687046400000,Paid,2,5699.0,2-fmbrw
467,AU,1693267200000,Delivered,48881,5499,436,1693353600000,1690588800000,Australia,cdc-zkavo-wfqbz0,1690761600000,19.0,9 5,46 x 23 x 97,C1-qhp3tte5dphq,1690675200000,Paid,2,5499.0,5-10e5t
487,GB,1695686400000,Delivered,90500,5519,565,1695772800000,1695340800000,Europe,cad-b01wn-ptbhum,1695686400000,106.4,26 6,46 x 24 x 104,B1-bxkjltfgog6k,1695340800000,Paid,1,5519.0,5-bzkrp
732,DE,1694908800000,Delivered,43555,5764,171,1695168000000,1692403200000,Europe,aba-o8otz-thzwbk,1692662400000,32.06,16 03,46 x 26 x 82,B1-es7kj5egs4m4,1692403200000,Paid,2,5764.0,9-p0utg
817,AU,1695340800000,Delivered,18207,5849,367,1695513600000,1694736000000,Australia,ccc-9adkq-ylpooc,1694908800000,46.64,11 66,46 x 30 x 107,B1-bszoikzohcj5,1694822400000,Paid,1,5849.0,3-5asjh
348,CA,1693785600000,Delivered,89181,5380,142,1694131200000,1692662400000,North America,cdc-55bub-ygoj0b,1692835200000,75.62,37 81,46 x 32 x 130,C1-2nyqpxvfznas,1692748800000,Paid,2,5380.0,9-nuutl
653,GB,1672963200000,Delivered,94066,5685,306,1673049600000,1672617600000,Europe,cdc-ctbh2-umfecb,1672790400000,25.52,6 38,46 x 34 x 90,A1-h1mlz5zxzttx,1672704000000,Paid,1,5685.0,2-zoh1u
65,IN,1696550400000,Delivered,35628,5097,101,1696550400000,1696032000000,Asia,ccc-kdezt-v1ccmx,1696204800000,67.76,16 94,46 x 37 x 85,C1-qhp3tte5dphq,1696032000000,Paid,1,5097.0,1-5d5lr
423,IN,1684886400000,Delivered,72368,5455,234,1684972800000,1684454400000,Asia,cad-ep35l-gzwtgz,1684886400000,20.68,5 17,46 x 39 x 148,C1-cpbugpokl9v7,1684540800000,Paid,1,5455.0,3-fkiwo
853,CA,1681948800000,Delivered,13474,5885,891,1682035200000,1681689600000,North America,cad-ez5lj-duf8i1,1682121600000,74.4,18 6,46 x 39 x 73,B1-dsgyraz6fkj7,1681776000000,Paid,1,5885.0,7-xmfxs
73,DE,1674777600000,Delivered,35960,5105,804,1674777600000,1674172800000,Europe,cdc-pn5hf-mkbbss,1674691200000,100.48,25 12,46 x 42 x 125,A1-5kviciks6iea,1674172800000,Paid,1,5105.0,5-el0ue
926,US,1673049600000,Delivered,61819,5958,365,1673222400000,1672617600000,North America,cad-pmybe-uluxnd,1672963200000,126.84,31 71,46 x 47 x 77,C1-avhjytwlvrgd,1672704000000,Paid,1,5958.0,6-uoehk
16,AU,1697673600000,Delivered,15910,5048,130,1697846400000,1695513600000,Australia,cbc-jrncr-i4pzow,1695772800000,77.16,38 58,46 x 5 x 128,A1-r8gmvwxsfmam,1695513600000,Paid,2,5048.0,7-sf1jo
172,CA,1685836800000,Delivered,45624,5204,409,1686182400000,1685059200000,North America,cad-ez5lj-duf8i1,1685664000000,64.06,32 03,47 x 11 x 145,A1-y5wkiaudmn3w,1685145600000,Paid,2,5204.0,9-d5r7q
682,AU,1678147200000,Delivered,33659,5714,60,1678233600000,1677110400000,Australia,ccc-ni5gk-uix1pz,1677542400000,59.04,29 52,47 x 20 x 95,B1-n2p8jarnebb8,1677196800000,Paid,2,5714.0,0-gh2gg
181,FR,1694736000000,Delivered,45624,5213,610,1694908800000,1694390400000,Europe,ccc-lbfyf-e6nq1j,1694736000000,199.04,49 76,47 x 20 x 97,B1-bszoikzohcj5,1694476800000,Paid,1,5213.0,9-vmnqz
865,JP,1679529600000,Delivered,87861,5897,162,1679616000000,1678838400000,Asia,cad-ez5lj-duf8i1,1678924800000,83.06,41 53,47 x 22 x 78,B1-t1chme33fr3z,1678838400000,Paid,2,5897.0,8-yx9bk
54,AU,1686787200000,Delivered,13474,5086,304,1687046400000,1685059200000,Australia,aba-rxcsz-r6wdpz,1685577600000,76.9,38 45,47 x 24 x 55,C1-4ioaptjf0oag,1685145600000,Paid,2,5086.0,7-e9k5u
910,US,1683936000000,Delivered,58654,5942,394,1684281600000,1683331200000,North America,cad-8mypb-l9vuov,1683849600000,3.2,1 6,47 x 26 x 99,C1-xhs30xusw3qe,1683417600000,Paid,2,5942.0,4-xnbig
430,CA,1689724800000,Delivered,76362,5462,834,1689984000000,1687824000000,North America,cbc-ke7dm-3myvkk,1688515200000,73.84,36 92,47 x 29 x 54,C1-8rkv7u4z0qhg,1687910400000,Paid,2,5462.0,2-oyl29
221,CA,1695427200000,Delivered,98601,5253,337,1695686400000,1695254400000,North America,ccc-lbfyf-e6nq1j,1695600000000,23.5,11 75,47 x 29 x 72,C1-8rkv7u4z0qhg,1695340800000,Paid,2,5253.0,6-bviim
424,CA,1692230400000,Delivered,58628,5456,752,1692403200000,1689638400000,North America,aba-vv6nk-zklpng,1690243200000,72.1,36 05,47 x 31 x 72,B1-uqap0thbm8kq,1689638400000,Paid,2,5456.0,7-j3tw1
516,GB,1690416000000,Delivered,28507,5548,567,1690502400000,1690156800000,Europe,cbc-ijfcx-ekvfq0,1690329600000,42.08,10 52,47 x 32 x 64,A1-fbazprbgr4hd,1690156800000,Paid,1,5548.0,8-v4wde
540,DE,1695168000000,Delivered,36347,5572,731,1695254400000,1694736000000,Europe,aba-wrbw5-nj3aze,1695081600000,153.24,38 31,47 x 33 x 147,B1-or1wyejvqlge,1694736000000,Paid,1,5572.0,7-mp1jb
568,US,1682553600000,Delivered,90901,5600,162,1682640000000,1682294400000,North America,cbc-tb9ic-fo6q4r,1682640000000,19.92,4 98,47 x 34 x 73,B1-wjpqfe6aph9u,1682380800000,Paid,1,5600.0,8-yx9bk
722,US,1692576000000,Delivered,39940,5754,304,1692662400000,1692144000000,North America,cbc-jdszx-umymad,1692489600000,104.0,26,47 x 35 x 65,C1-lizqqs1pyect,1692230400000,Paid,1,5754.0,7-e9k5u
607,DE,1674777600000,Delivered,68147,5639,819,1674950400000,1674518400000,Europe,cad-ez5lj-duf8i1,1675123200000,44.0,11,47 x 36 x 110,B1-es7kj5egs4m4,1674604800000,Paid,1,5639.0,1-98pyz
391,US,1695081600000,Delivered,71101,5423,906,1695168000000,1694908800000,North America,cdc-iof3b-a5xigu,1695168000000,115.88,28 97,47 x 37 x 111,A1-h1mlz5zxzttx,1694995200000,Paid,1,5423.0,6-a6cg1
592,DE,1690502400000,Delivered,17957,5624,370,1690588800000,1690329600000,Europe,cad-j255i-uixxyc,1690761600000,85.88,21 47,47 x 37 x 137,A1-h1mlz5zxzttx,1690416000000,Paid,1,5624.0,2-5q3ex
690,FR,1697673600000,Delivered,12367,5722,968,1698019200000,1697241600000,Europe,aba-owho8-iquft2,1697673600000,67.28,33 64,47 x 38 x 135,C1-tk3ygetsueuf,1697328000000,Paid,2,5722.0,8-6npyr
840,FR,1674259200000,Delivered,46954,5872,758,1674432000000,1673827200000,Europe,cdc-zkavo-wfqbz0,1674086400000,56.04,14 01,47 x 40 x 85,B1-x8pki1i9dcc2,1673913600000,Paid,1,5872.0,7-bgkor
376,FR,1685491200000,Delivered,83639,5408,876,1685577600000,1684972800000,Europe,ccc-uvaqf-uvfrlv,1685404800000,187.92,46 98,47 x 41 x 142,A1-2c1w6ce1ohxz,1685059200000,Paid,1,5408.0,6-spbrn
468,JP,1683504000000,Delivered,27007,5500,783,1683849600000,1682208000000,Asia,cdc-ke1bi-nktpyr,1682294400000,29.48,14 74,47 x 45 x 136,B1-x8pki1i9dcc2,1682294400000,Paid,2,5500.0,1-1zfh6
19,AU,1682553600000,Delivered,71101,5051,406,1682640000000,1682121600000,Australia,cdc-iof3b-a5xigu,1682640000000,162.84,40 71,47 x 48 x 76,C1-qhp3tte5dphq,1682121600000,Paid,1,5051.0,6-bqmij
326,US,1679616000000,Delivered,13250,5358,716,1679702400000,1679184000000,North America,ccc-tdiw5-wgfn9f,1679788800000,46.04,11 51,47 x 50 x 73,C1-4ioaptjf0oag,1679184000000,Paid,1,5358.0,2-1wvhn
311,GB,1689724800000,Delivered,27340,5343,817,1689724800000,1689206400000,Europe,cbc-utvjw-ruj9eo,1689552000000,46.24,11 56,47 x 7 x 91,C1-xhs30xusw3qe,1689292800000,Paid,1,5343.0,2-s5y0s
460,US,1683504000000,Delivered,98126,5492,325,1683763200000,1683331200000,North America,cdc-hkw0v-czyoy6,1683504000000,64.5,32 25,47 x 8 x 111,B1-or1wyejvqlge,1683417600000,Paid,2,5492.0,7-2amsy
558,IN,1681171200000,Delivered,69934,5590,916,1681257600000,1680912000000,Asia,ccc-yi5r6-drm0ih,1681430400000,172.68,43 17,48 x 11 x 130,C1-tk3ygetsueuf,1680912000000,Paid,1,5590.0,7-v6wvn
819,GB,1682640000000,Delivered,52801,5851,795,1682812800000,1680998400000,Europe,ccc-qywxb-uhfodz,1681430400000,11.86,5 93,48 x 13 x 56,A1-nlprebisxlor,1681084800000,Paid,2,5851.0,3-rmsjj
704,JP,1683244800000,Delivered,18743,5736,347,1683504000000,1682294400000,Asia,aba-ty2zt-kyr3qd,1682640000000,76.22,38 11,48 x 14 x 114,C1-tsvhxparqaho,1682380800000,Paid,2,5736.0,1-hqe6n
217,JP,1678752000000,Delivered,87861,5249,727,1679184000000,1676592000000,Asia,ccc-yi5r6-drm0ih,1677110400000,26.02,13 01,48 x 14 x 93,C1-hiqyf1c01jti,1676592000000,Paid,2,5249.0,0-tgtgz
798,IN,1685059200000,Delivered,83639,5830,764,1685232000000,1683590400000,Asia,cbc-e7r3p-v36x8d,1683590400000,94.14,47 07,48 x 15 x 52,B1-n2p8jarnebb8,1683590400000,Paid,2,5830.0,3-vokxi
904,AU,1688947200000,Delivered,48822,5936,161,1689292800000,1688428800000,Australia,cad-hfcgm-3nxsqe,1688688000000,13.84,6 92,48 x 20 x 142,B1-d8gmdfp7zw37,1688428800000,Paid,2,5936.0,7-cyr3t
444,FR,1692403200000,Delivered,69311,5476,583,1692403200000,1692144000000,Europe,aba-2kxl6-rtdcm6,1692748800000,52.08,13 02,48 x 22 x 108,A1-fbazprbgr4hd,1692230400000,Paid,1,5476.0,0-bbgmz
753,IN,1694908800000,Delivered,78494,5785,757,1695254400000,1694304000000,Asia,aba-wrbw5-nj3aze,1694649600000,85.08,42 54,48 x 22 x 148,A1-r8gmvwxsfmam,1694304000000,Paid,2,5785.0,4-wukir
920,US,1679356800000,Delivered,55858,5952,114,1679443200000,1678752000000,North America,cbc-onb2v-dgclve,1678838400000,169.24,42 31,48 x 22 x 91,C1-2nyqpxvfznas,1678752000000,Paid,1,5952.0,0-brqua
570,US,1696464000000,Delivered,79917,5602,236,1696809600000,1695859200000,North America,cdc-hkw0v-czyoy6,1696291200000,14.02,7 01,48 x 27 x 111,C1-vfd2z4smswkf,1695945600000,Paid,2,5602.0,5-g9o28
194,FR,1673222400000,Delivered,13514,5226,140,1673308800000,1672617600000,Europe,cbc-fmwat-rikxcu,1672790400000,196.76,49 19,48 x 30 x 150,B1-wjunhi3uz4xa,1672617600000,Paid,1,5226.0,1-bmzgc
229,GB,1676592000000,Delivered,51930,5261,686,1676851200000,1674950400000,Europe,ccc-ckf2u-pwb8gp,1675382400000,50.8,25 4,48 x 33 x 91,B1-dsgyraz6fkj7,1675036800000,Paid,2,5261.0,4-2gdwq
447,DE,1684195200000,Delivered,46954,5479,913,1684281600000,1684022400000,Europe,cad-b01wn-ptbhum,1684108800000,128.64,32 16,48 x 37 x 71,A1-82i7kliwpfvr,1684022400000,Paid,1,5479.0,9-l7pyu
620,DE,1694217600000,Delivered,42734,5652,875,1694304000000,1693958400000,Europe,ccc-fzhed-ypi3u2,1694649600000,23.56,5 89,48 x 38 x 82,B1-bszoikzohcj5,1694044800000,Paid,1,5652.0,2-zcsbk
251,AU,1686614400000,Delivered,30047,5283,37,1686700800000,1686268800000,Australia,cad-pmybe-uluxnd,1686873600000,177.68,44 42,48 x 44 x 85,A1-ovsgpq4lbpmg,1686355200000,Paid,1,5283.0,4-adphs
584,US,1682726400000,Delivered,61583,5616,698,1683072000000,1680220800000,North America,cad-4ynzb-gxupzn,1680393600000,93.24,46 62,48 x 48 x 150,C1-qhp3tte5dphq,1680220800000,Paid,2,5616.0,2-pohjk
670,FR,1679875200000,Delivered,36347,5702,183,1680220800000,1679097600000,Europe,cad-hfcgm-3nxsqe,1679529600000,87.16,43 58,48 x 49 x 113,B1-wjpqfe6aph9u,1679184000000,Paid,2,5702.0,9-r3ixi
707,GB,1686700800000,Delivered,70231,5739,132,1686873600000,1686441600000,Europe,cad-4ynzb-gxupzn,1686441600000,109.44,27 36,48 x 5 x 60,A1-4mkqxbm6zywt,1686441600000,Paid,1,5739.0,5-3adz9
149,JP,1674086400000,Delivered,19243,5181,453,1674086400000,1673827200000,Asia,ccc-lbfyf-e6nq1j,1674086400000,95.96,47 98,48 x 5 x 95,C1-8rkv7u4z0qhg,1673827200000,Paid,2,5181.0,9-afujy
578,FR,1698278400000,Delivered,72368,5610,302,1698451200000,1697673600000,Europe,aba-hxz1y-h2qhcr,-9223372036855,112.56,28 14,48 x 6 x 145,C1-fkbonrztz7b1,1697760000000,Pending,1,5610.0,1-ea7v7
4,CA,1692835200000,Delivered,21016,5036,827,1692921600000,1690329600000,North America,cad-4ynzb-gxupzn,1690848000000,39.24,19 62,48 x 7 x 119,A1-eixkpln3woad,1690416000000,Paid,2,5036.0,7-ribm6
309,CA,1687737600000,Delivered,78521,5341,365,1687996800000,1686960000000,North America,ccc-jaxuu-5osjey,1687651200000,97.02,48 51,49 x 16 x 134,A1-82i7kliwpfvr,1687046400000,Paid,2,5341.0,6-uoehk
428,IN,1682121600000,Delivered,98777,5460,71,1682208000000,1681516800000,Asia,aba-0wfp2-fizwnd,1681689600000,19.96,4 99,49 x 17 x 88,B1-x8pki1i9dcc2,1681516800000,Paid,1,5460.0,4-kabsk
3,US,1693872000000,Delivered,38732,5035,836,1694044800000,1693440000000,North America,cdc-o4whr-hb6nhb,1693958400000,68.48,17 12,49 x 18 x 109,C1-qhp3tte5dphq,1693526400000,Paid,1,5035.0,5-hevif
621,GB,1683676800000,Delivered,26724,5653,158,1683936000000,1681430400000,Europe,cbc-rminu-c0ozka,1681948800000,75.08,37 54,49 x 24 x 100,A1-nlprebisxlor,1681430400000,Paid,2,5653.0,4-mkvuh
426,CA,1699315200000,Created,57918,5458,822,1699488000000,1697760000000,North America,cbc-tx60s-1btiiy,-9223372036855,33.58,16 79,49 x 24 x 80,A1-h1mlz5zxzttx,1697846400000,Pending,2,5458.0,9-szq0g
62,AU,1685318400000,Delivered,41414,5094,880,1685750400000,1683504000000,Australia,ccc-srqka-g3tbqf,1683590400000,44.32,22 16,49 x 28 x 101,B1-wjpqfe6aph9u,1683504000000,Paid,2,5094.0,0-8enw7
